eval/episode_success_any,training/critic_loss,training/log_alpha,eval/episode_reward_ctrl,eval/episode_success,_runtime,_timestamp,training/alpha_loss,eval/episode_success_hard,training/entropy,eval/episode_success_easy,render,training/actor_loss,eval/episode_reward_survive,eval/episode_dist,eval/episode_reward,step,training/sps,eval/episode_reward_dist,eval/episode_reward_near,_step
0.91796875,1.3250573873519897,0.0,0.0,529.3857421875,145.493826249,1773904326.0203946,3.4687611332628876e-05,0.0,0.0,0.0,,-13.4459810256958,0.0,75.30819702148438,529.3857421875,3364864.0,34315.68256637229,-75.30819702148438,0.0,3364864.0
0.9541015625,1.3292577266693115,0.0,0.0,562.5068359375,162.683215497,1773904351.2717607,-9.024745668284595e-05,0.0,0.0,0.0,"{'path': 'media/html/render_3618816_41f78cf3f9d0d5714a7b.html', 'size': 910685, '_type': 'html-file', 'sha256': '41f78cf3f9d0d5714a7b46f2c89fe08e59528eee307a6fb830bc0b45267c534c'}",-16.517559051513672,0.0,72.79722595214844,562.5068359375,3618816.0,34604.12610167562,-72.79722595214844,0.0,3618816.0
0.888671875,1.3222618103027344,0.0,0.0,599.697265625,171.019173468,1773904351.4280295,-6.003895123285474e-06,0.0,0.0,0.0,,-18.96982765197754,0.0,67.36476135253906,599.697265625,3872768.0,34376.20678887166,-67.36476135253906,0.0,3872768.0
0.8095703125,1.337459683418274,0.0,0.0,549.7666015625,179.185343319,1773904359.6072197,8.2304140960332e-05,0.0,0.0,0.0,,-21.08599853515625,0.0,74.32046508789062,549.7666015625,4126720.0,34072.64228411405,-74.32046508789062,0.0,4126720.0
0.8583984375,1.3872987031936646,0.0,0.0,589.078125,187.297851874,1773904367.7729237,-5.2701885579153895e-05,0.0,0.0,0.0,,-24.084701538085938,0.0,67.33984375,589.078125,4380672.0,34105.39463705908,-67.33984375,0.0,4380672.0
0.8154296875,1.3898375034332275,0.0,0.0,545.3935546875,195.474019873,1773904375.8858824,1.720680302241817e-05,0.0,0.0,0.0,,-27.420133590698242,0.0,73.53507995605469,545.3935546875,4634624.0,34359.410291050124,-73.53507995605469,0.0,4634624.0
0.86328125,1.4389798641204834,0.0,0.0,582.189453125,212.84836702,1773904401.4367707,-1.3269827832118608e-05,0.0,0.0,0.0,"{'size': 907729, '_type': 'html-file', 'sha256': 'dd7285f528c7ab4db0ce32a0ff4aea703ca19fa3349c88ccfbdb0f975d118d0f', 'path': 'media/html/render_4888576_dd7285f528c7ab4db0ce.html'}",-29.347110748291016,0.0,67.34339141845703,582.189453125,4888576.0,34061.633152176866,-67.34339141845703,0.0,4888576.0
0.9287109375,1.4137637615203857,0.0,0.0,680.8388671875,221.223637421,1773904401.5969892,-8.121820428641513e-06,0.0,0.0,0.0,,-30.90909194946289,0.0,58.00377655029297,680.8388671875,5142528.0,33849.57504368992,-58.00377655029297,0.0,5142528.0
0.9716796875,1.3770281076431274,0.0,0.0,741.0439453125,229.351442084,1773904409.811281,2.166154263250064e-05,0.0,0.0,0.0,,-33.425601959228516,0.0,48.44407272338867,741.0439453125,5396480.0,33901.551247698364,-48.44407272338867,0.0,5396480.0
0.9228515625,1.4149525165557861,0.0,0.0,747.7734375,237.519383015,1773904417.9393845,-6.068203947506845e-05,0.0,0.0,0.0,,-35.29243850708008,0.0,43.3846435546875,747.7734375,5650432.0,34278.758670822615,-43.3846435546875,0.0,5650432.0
0.9169921875,1.3898885250091553,0.0,0.0,780.5869140625,245.726658304,1773904426.1072645,2.229317215096671e-05,0.0,0.0,0.0,,-37.68193817138672,0.0,37.80983352661133,780.5869140625,5904384.0,34101.831715034634,-37.80983352661133,0.0,5904384.0
0.947265625,1.4607175588607788,0.0,0.0,888.056640625,263.356848899,1773904451.9453394,-7.902646757429466e-05,0.0,0.0,0.0,"{'size': 906233, '_type': 'html-file', 'sha256': '25f17ec8a8cd011acaf0bc5ae21db4a00dcf4a7c60454bca9180c5018175f44f', 'path': 'media/html/render_6158336_25f17ec8a8cd011acaf0.html'}",-39.965545654296875,0.0,30.8193416595459,888.056640625,6158336.0,33923.873498111265,-30.8193416595459,0.0,6158336.0
0.890625,1.578517198562622,0.0,0.0,838.0595703125,271.696183818,1773904452.094592,-6.105915963416919e-05,0.0,0.0,0.0,,-42.10982131958008,0.0,35.21250534057617,838.0595703125,6412288.0,33960.37422655915,-35.21250534057617,0.0,6412288.0
0.8720703125,1.692973256111145,0.0,0.0,824.30859375,279.861220429,1773904460.284165,-6.664125976385549e-05,0.0,0.0,0.0,,-45.19607925415039,0.0,36.47551727294922,824.30859375,6666240.0,34011.921487283464,-36.47551727294922,0.0,6666240.0
0.9423828125,1.6666542291641235,0.0,0.0,888.14453125,288.082328367,1773904468.4490387,-1.1414356777095236e-05,0.0,0.0,0.0,,-49.5469856262207,0.0,31.72787094116211,888.14453125,6920192.0,34118.261420148054,-31.72787094116211,0.0,6920192.0
0.94921875,1.7063393592834473,0.0,0.0,896.1357421875,296.286045849,1773904476.6702664,-7.577995347674005e-06,0.0,0.0,0.0,,-51.86174392700195,0.0,30.586360931396484,896.1357421875,7174144.0,33865.90357714112,-30.586360931396484,0.0,7174144.0
0.9423828125,1.7395232915878296,0.0,0.0,887.0517578125,313.456537029,1773904502.0450718,6.495488196378574e-05,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': '20b1f9f640b0960b6e76e0846f028e4630bed39acb67cb816d86c8b3081e27fa', 'path': 'media/html/render_7428096_20b1f9f640b0960b6e76.html', 'size': 908293}",-52.52959442138672,0.0,30.331403732299805,887.0517578125,7428096.0,33934.268322465294,-30.331403732299805,0.0,7428096.0
0.9560546875,1.633076548576355,0.0,0.0,910.37109375,321.795279656,1773904502.1995225,4.4352436816552654e-05,0.0,0.0,0.0,,-54.73206329345703,0.0,27.864267349243164,910.37109375,7682048.0,34125.98527640077,-27.864267349243164,0.0,7682048.0
0.96875,1.5692460536956787,0.0,0.0,916.8876953125,329.99301411,1773904510.3832989,-5.762398359365761e-05,0.0,0.0,0.0,,-57.1950569152832,0.0,27.00200653076172,916.8876953125,7936000.0,34058.10659223596,-27.00200653076172,0.0,7936000.0
0.962890625,1.6137275695800781,0.0,0.0,912.1650390625,338.164742472,1773904518.5809753,-8.514909495715983e-06,0.0,0.0,0.0,,-56.81785202026367,0.0,26.35416603088379,912.1650390625,8189952.0,33974.769162657634,-26.35416603088379,0.0,8189952.0
0.9541015625,1.5531522035598755,0.0,0.0,902.52734375,346.338263083,1773904526.7526095,0.00011611298396019265,0.0,0.0,0.0,,-58.83515548706055,0.0,28.988662719726562,902.52734375,8443904.0,34086.30790203475,-28.988662719726562,0.0,8443904.0
0.95703125,1.4374364614486694,0.0,0.0,915.4697265625,363.443509319,1773904552.0320597,2.568127092672512e-05,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': 'd92b0387882f80b515b0e39d801054450bf78b6f7d871cd047a05f28558a226d', 'path': 'media/html/render_8697856_d92b0387882f80b515b0.html', 'size': 908805}",-61.21147155761719,0.0,25.040803909301758,915.4697265625,8697856.0,34088.56056977448,-25.040803909301758,0.0,8697856.0
0.953125,1.399308204650879,0.0,0.0,914.2861328125,371.822615011,1773904552.182866,9.943105396814644e-06,0.0,0.0,0.0,,-62.82520294189453,0.0,26.019010543823242,914.2861328125,8951808.0,33995.05477300063,-26.019010543823242,0.0,8951808.0
0.96484375,1.3408557176589966,0.0,0.0,919.6064453125,380.059684587,1773904560.4105563,0.00011562453437363729,0.0,0.0,0.0,,-62.83672332763672,0.0,24.842266082763672,919.6064453125,9205760.0,33853.248989465705,-24.842266082763672,0.0,9205760.0
0.978515625,1.3833131790161133,0.0,0.0,934.3583984375,388.277259903,1773904568.6472821,-5.981650610920042e-05,0.0,0.0,0.0,,-63.86857986450195,0.0,25.290164947509766,934.3583984375,9459712.0,33791.07598056602,-25.290164947509766,0.0,9459712.0
0.98828125,1.2913806438446045,0.0,0.0,943.705078125,396.489931149,1773904576.8653302,7.054485467961058e-05,0.0,0.0,0.0,,-64.1729507446289,0.0,27.46343231201172,943.705078125,9713664.0,33870.7593268598,-27.46343231201172,0.0,9713664.0
0.9873046875,1.2851808071136475,0.0,0.0,945.3603515625,413.962068449,1773904602.5505996,2.2625779820373282e-05,0.0,0.0,0.0,"{'size': 907881, '_type': 'html-file', 'sha256': '7cb01c5fdebbf77145522e510b38b94347b00bf2e2b85a77af403f7307cece53', 'path': 'media/html/render_9967616_7cb01c5fdebbf7714552.html'}",-65.45228576660156,0.0,26.645343780517578,945.3603515625,9967616.0,33896.31020177999,-26.645343780517578,0.0,9967616.0
0.970703125,1.2217637300491333,0.0,0.0,933.9560546875,422.354353819,1773904602.7008376,3.1079314794624224e-05,0.0,0.0,0.0,,-66.65594482421875,0.0,26.108680725097656,933.9560546875,10221568.0,33854.71341091155,-26.108680725097656,0.0,10221568.0
0.9892578125,1.177934169769287,0.0,0.0,944.7626953125,430.578369333,1773904610.9422565,-4.5003704144619405e-05,0.0,0.0,0.0,,-68.24014282226562,0.0,25.512462615966797,944.7626953125,10475520.0,33779.513119455674,-25.512462615966797,0.0,10475520.0
0.9931640625,1.0620856285095215,0.0,0.0,960.9736328125,438.853988024,1773904619.1664612,4.672160685004201e-06,0.0,0.0,0.0,,-71.62248992919922,0.0,23.82266616821289,960.9736328125,10729472.0,33842.71878629928,-23.82266616821289,0.0,10729472.0
0.9833984375,0.9817367792129517,0.0,0.0,940.3623046875,447.108467842,1773904627.442066,4.747375351144001e-05,0.0,0.0,0.0,,-74.65402221679688,0.0,24.536483764648438,940.3623046875,10983424.0,33622.55835311468,-24.536483764648438,0.0,10983424.0
0.9990234375,0.7740175724029541,0.0,0.0,959.32421875,464.448974119,1773904653.0375168,0.00015030530630610883,0.0,0.0,0.0,"{'size': 908729, '_type': 'html-file', 'sha256': '930adb00261faf2a5ee9bafbf54fc5af456f818697b1227f742d5496cdba71fb', 'path': 'media/html/render_11237376_930adb00261faf2a5ee9.html'}",-77.87468719482422,0.0,22.73076629638672,959.32421875,11237376.0,33850.88530826195,-22.73076629638672,0.0,11237376.0
0.9970703125,0.7260090708732605,0.0,0.0,959.4443359375,472.8162393,1773904653.190593,-7.373800144705456e-06,0.0,0.0,0.0,,-78.5024185180664,0.0,25.81903076171875,959.4443359375,11491328.0,33657.79846656714,-25.81903076171875,0.0,11491328.0
1.0,0.5509552359580994,0.0,0.0,964.0673828125,481.061903622,1773904661.404355,0.00012366117152851075,0.0,0.0,0.0,,-81.24239349365234,0.0,23.691452026367188,964.0673828125,11745280.0,33901.986096438704,-23.691452026367188,0.0,11745280.0
0.9990234375,0.4566653072834015,0.0,0.0,966.9248046875,489.292920538,1773904669.6501057,4.591833203448914e-05,0.0,0.0,0.0,,-83.42901611328125,0.0,20.456289291381836,966.9248046875,11999232.0,33757.791214286975,-20.456289291381836,0.0,11999232.0
0.9990234375,0.39473631978034973,0.0,0.0,961.693359375,497.553124006,1773904677.880991,4.906174945062958e-05,0.0,0.0,0.0,,-84.51478576660156,0.0,22.873926162719727,961.693359375,12253184.0,33808.97597146714,-22.873926162719727,0.0,12253184.0
1.0,0.3229770064353943,0.0,0.0,961.474609375,515.157982027,1773904703.7465289,1.0801449207065161e-05,0.0,0.0,0.0,"{'size': 909221, '_type': 'html-file', 'sha256': 'c8c20fd1f0fca6f9a8ba7eee0fee6b0fa2766cc56de8c2e4b46c0ed2da44beb9', 'path': 'media/html/render_12507136_c8c20fd1f0fca6f9a8ba.html'}",-86.3371810913086,0.0,23.757898330688477,961.474609375,12507136.0,33683.439019675316,-23.757898330688477,0.0,12507136.0
1.0,0.29790449142456055,0.0,0.0,960.9228515625,523.555801581,1773904703.8970804,6.512428808491677e-05,0.0,0.0,0.0,,-87.28595733642578,0.0,22.97368049621582,960.9228515625,12761088.0,33780.48370966297,-22.97368049621582,0.0,12761088.0
1.0,0.24549183249473572,0.0,0.0,966.8046875,531.779354917,1773904712.1437736,4.7958481445675716e-05,0.0,0.0,0.0,,-89.04090881347656,0.0,21.385713577270508,966.8046875,13015040.0,33761.47094482156,-21.385713577270508,0.0,13015040.0
1.0,0.2146116942167282,0.0,0.0,971.5576171875,540.04192747,1773904720.3673234,3.348873360664584e-05,0.0,0.0,0.0,,-89.86473846435547,0.0,22.522994995117188,971.5576171875,13268992.0,33851.80298415914,-22.522994995117188,0.0,13268992.0
1.0,0.18436181545257568,0.0,0.0,965.5634765625,548.256570353,1773904728.629859,-4.472900343444053e-07,0.0,0.0,0.0,,-90.64389038085938,0.0,21.222434997558594,965.5634765625,13522944.0,33673.94245966002,-21.222434997558594,0.0,13522944.0
1.0,0.1469735950231552,0.0,0.0,967.1591796875,565.625856557,1773904754.214375,3.0121085728751495e-05,0.0,0.0,0.0,"{'size': 908509, '_type': 'html-file', 'sha256': 'c87e2586b19b452de324d33a0672bec87e63f01b03e91aaefd06c991fbaddd29', 'path': 'media/html/render_13776896_c87e2586b19b452de324.html'}",-92.21917724609375,0.0,21.926847457885742,967.1591796875,13776896.0,33891.735051644275,-21.926847457885742,0.0,13776896.0
0.998046875,0.13189548254013062,0.0,0.0,955.8369140625,574.037530789,1773904754.3787932,5.232394687482156e-05,0.0,0.0,0.0,,-93.03691101074219,0.0,21.562931060791016,955.8369140625,14030848.0,33782.258984173095,-21.562931060791016,0.0,14030848.0
1.0,0.12456966191530228,0.0,0.0,970.939453125,582.268175176,1773904762.6252909,2.1383872081059963e-05,0.0,0.0,0.0,,-93.85492706298828,0.0,22.064733505249023,970.939453125,14284800.0,33763.28274977145,-22.064733505249023,0.0,14284800.0
1.0,0.09429507702589035,0.0,0.0,972.265625,590.506776582,1773904770.856218,2.6632864319253713e-05,0.0,0.0,0.0,,-94.454833984375,0.0,22.610801696777344,972.265625,14538752.0,33814.634461735564,-22.610801696777344,0.0,14538752.0
1.0,0.085474893450737,0.0,0.0,970.50390625,598.755448381,1773904779.0944724,2.955253512482159e-05,0.0,0.0,0.0,,-94.82211303710938,0.0,22.62603187561035,970.50390625,14792704.0,33780.58869958459,-22.62603187561035,0.0,14792704.0
1.0,0.07495175302028656,0.0,0.0,968.7138671875,616.702094121,1773904805.2906408,4.532074854068924e-06,0.0,0.0,0.0,"{'size': 907501, '_type': 'html-file', 'sha256': '036eb1b1f77c44f249f9d975883897d06d1c2f5a3f6f5c539253ff50575c1b14', 'path': 'media/html/render_15046656_036eb1b1f77c44f249f9.html'}",-95.03074645996094,0.0,22.289966583251953,968.7138671875,15046656.0,33733.3001033707,-22.289966583251953,0.0,15046656.0
0.9990234375,0.0664823055267334,0.0,0.0,955.3525390625,625.121869584,1773904805.4460902,1.2937623068864923e-05,0.0,0.0,0.0,,-95.48916625976562,0.0,24.840412139892578,955.3525390625,15300608.0,33745.218347887225,-24.840412139892578,0.0,15300608.0
1.0,0.05661362037062645,0.0,0.0,956.58203125,633.335306329,1773904813.709415,2.2776559490012005e-05,0.0,0.0,0.0,,-95.77394104003906,0.0,24.295995712280273,956.58203125,15554560.0,33683.21533423326,-24.295995712280273,0.0,15554560.0
1.0,0.05102277919650078,0.0,0.0,963.88671875,641.554884941,1773904821.9231791,2.352379306103103e-05,0.0,0.0,0.0,,-96.2483139038086,0.0,25.428932189941406,963.88671875,15808512.0,33884.77331433851,-25.428932189941406,0.0,15808512.0
1.0,0.04810402914881706,0.0,0.0,967.048828125,649.772537974,1773904830.1429083,-5.054064331488917e-07,0.0,0.0,0.0,,-96.42697143554688,0.0,23.118330001831055,967.048828125,16062464.0,33860.92220019086,-23.118330001831055,0.0,16062464.0
1.0,0.04389321431517601,0.0,0.0,972.859375,667.074860072,1773904855.6632466,6.415130542336556e-07,0.0,0.0,0.0,"{'size': 909085, '_type': 'html-file', 'sha256': 'b163cb40e0ee6944e00bab456c603594e7c8ea1b7e5bc0ed0c4c46799ea323e2', 'path': 'media/html/render_16316416_b163cb40e0ee6944e00b.html'}",-96.58763885498047,0.0,21.194210052490234,972.859375,16316416.0,33879.485728926105,-21.194210052490234,0.0,16316416.0
1.0,0.04248324781656265,0.0,0.0,970.6005859375,675.459415139,1773904855.80898,1.2989608876523562e-05,0.0,0.0,0.0,,-96.7703628540039,0.0,23.36838150024414,970.6005859375,16570368.0,33794.31907472483,-23.36838150024414,0.0,16570368.0
0.9951171875,0.04250705614686012,0.0,0.0,962.8828125,683.701490486,1773904864.047496,7.013538379396778e-06,0.0,0.0,0.0,,-96.7741470336914,0.0,23.56040382385254,962.8828125,16824320.0,33791.69024449925,-23.56040382385254,0.0,16824320.0
1.0,0.040589455515146255,0.0,0.0,948.443359375,691.920016189,1773904872.2894664,-3.497960733511718e-06,0.0,0.0,0.0,,-96.9889907836914,0.0,23.665042877197266,948.443359375,17078272.0,33761.69567084321,-23.665042877197266,0.0,17078272.0
1.0,0.04170623794198036,0.0,0.0,969.6591796875,700.154179281,1773904880.5080621,1.827966480050236e-05,0.0,0.0,0.0,,-97.02388000488281,0.0,22.49175262451172,969.6591796875,17332224.0,33872.093851943646,-22.49175262451172,0.0,17332224.0
1.0,0.0398201160132885,0.0,0.0,971.568359375,717.540320351,1773904906.1287134,-5.04696117786807e-06,0.0,0.0,0.0,"{'size': 912029, '_type': 'html-file', 'sha256': '113a7ee0620f2d4f1f5d0ed8746e58b42f137967d0464a9ea71192196e8e0954', 'path': 'media/html/render_17586176_113a7ee0620f2d4f1f5d.html'}",-97.19364166259766,0.0,22.604333877563477,971.568359375,17586176.0,33801.85188718976,-22.604333877563477,0.0,17586176.0
1.0,0.04083241894841194,0.0,0.0,970.0380859375,725.915834208,1773904906.2825134,1.4384655514732003e-05,0.0,0.0,0.0,,-97.23585510253906,0.0,24.832006454467773,970.0380859375,17840128.0,33811.36492849504,-24.832006454467773,0.0,17840128.0
1.0,0.04623337835073471,0.0,0.0,973.240234375,734.140188288,1773904914.5037098,-5.241890903562307e-06,0.0,0.0,0.0,,-97.18561553955078,0.0,21.075302124023438,973.240234375,18094080.0,33876.70248798916,-21.075302124023438,0.0,18094080.0
0.99609375,0.04446148872375488,0.0,0.0,964.265625,742.363141184,1773904922.7280056,-2.6070952117152046e-06,0.0,0.0,0.0,,-97.13237762451172,0.0,23.375751495361328,964.265625,18348032.0,33848.28316619803,-23.375751495361328,0.0,18348032.0
1.0,0.04638715460896492,0.0,0.0,973.16796875,750.597936304,1773904930.9510865,1.1191893463546876e-05,0.0,0.0,0.0,,-97.08795928955078,0.0,22.504539489746094,973.16796875,18601984.0,33846.61925282152,-22.504539489746094,0.0,18601984.0
