eval/episode_reward_near,eval/episode_reward_dist,_timestamp,_step,render,eval/episode_dist,training/log_alpha,training/alpha_loss,training/entropy,_runtime,step,eval/episode_reward_survive,eval/episode_success,eval/episode_reward,eval/episode_reward_ctrl,training/critic_loss,eval/episode_success_easy,eval/episode_success_any,training/actor_loss,eval/episode_success_hard,training/sps
0.0,-29.292034149169922,1773457127.86288,8951808.0,,29.292034149169922,0.0,5.321556454873644e-05,0.0,296.316411104,8951808.0,0.0,939.28515625,939.28515625,0.0,1.626482367515564,0.0,0.98828125,-55.81290817260742,0.0,49714.95407240667
0.0,-29.069412231445312,1773457133.6825247,9205760.0,,29.069412231445312,0.0,4.8372807214036584e-05,0.0,302.139462241,9205760.0,0.0,931.7265625,931.7265625,0.0,1.6545718908309937,0.0,0.982421875,-56.23020553588867,0.0,49818.820494476466
0.0,-29.56528663635254,1773457139.505653,9459712.0,,29.56528663635254,0.0,-1.760634040692821e-05,0.0,307.972208273,9459712.0,0.0,934.8671875,934.8671875,0.0,1.635144591331482,0.0,0.9951171875,-57.7282829284668,0.0,49766.638932519985
0.0,-31.332286834716797,1773457145.3379464,9713664.0,,31.332286834716797,0.0,9.235426114173606e-05,0.0,313.818774713,9713664.0,0.0,921.4306640625,921.4306640625,0.0,1.563655972480774,0.0,0.97265625,-58.65364074707031,0.0,49678.47403370957
0.0,-27.667068481445312,1773457165.8867688,9967616.0,"{'path': 'media/html/render_9967616_55fb411d8727a545bba0.html', 'size': 907349, '_type': 'html-file', 'sha256': '55fb411d8727a545bba0b380b928fd9702b4b4bd26ed3813e83c95d9b0be59c4'}",27.667068481445312,0.0,2.8748174372594804e-05,0.0,328.520090483,9967616.0,0.0,942.8623046875,942.8623046875,0.0,1.5741121768951416,0.0,0.984375,-59.24884796142578,0.0,49548.46108646653
0.0,-29.4656925201416,1773457166.0468817,10221568.0,,29.4656925201416,0.0,1.0412695701234043e-05,0.0,334.513291457,10221568.0,0.0,927.400390625,927.400390625,0.0,1.5099610090255737,0.0,0.97265625,-61.02569580078125,0.0,49741.17911850185
0.0,-31.023942947387695,1773457171.879312,10475520.0,,31.023942947387695,0.0,2.6080559109686874e-05,0.0,340.354755715,10475520.0,0.0,918.20703125,918.20703125,0.0,1.4035422801971436,0.0,0.96484375,-62.95829391479492,0.0,49700.6668462168
0.0,-28.18712615966797,1773457177.721011,10729472.0,,28.18712615966797,0.0,4.8730100388638675e-05,0.0,346.200103472,10729472.0,0.0,936.87890625,936.87890625,0.0,1.250952124595642,0.0,0.990234375,-66.28485107421875,0.0,49572.32119046707
0.0,-28.554912567138672,1773457183.5658662,10983424.0,,28.554912567138672,0.0,2.884876448661089e-05,0.0,352.034090419,10983424.0,0.0,928.541015625,928.541015625,0.0,1.1338012218475342,0.0,0.9765625,-69.26715087890625,0.0,49552.57103292515
0.0,-27.402162551879883,1773457204.5120883,11237376.0,"{'_type': 'html-file', 'sha256': 'd2647b8ab6ce4ecdd3d2e333cb4a0f3bc6fb9a2fedceeb07dd83480f5debcd61', 'path': 'media/html/render_11237376_d2647b8ab6ce4ecdd3d2.html', 'size': 907369}",27.402162551879883,0.0,8.818796050036326e-05,0.0,367.145408517,11237376.0,0.0,948.189453125,948.189453125,0.0,0.950099766254425,0.0,0.994140625,-72.08858489990234,0.0,49639.34304441794
0.0,-28.091848373413086,1773457204.6601076,11491328.0,,28.091848373413086,0.0,-1.5735999113530852e-05,0.0,373.135934616,11491328.0,0.0,938.6953125,938.6953125,0.0,0.8637750744819641,0.0,0.9775390625,-72.79071807861328,0.0,49515.66128605028
0.0,-27.01941680908203,1773457210.5019937,11745280.0,,27.01941680908203,0.0,0.00017490012396592647,0.0,378.997799169,11745280.0,0.0,950.849609375,950.849609375,0.0,0.6542565226554871,0.0,0.9970703125,-76.6740951538086,0.0,49628.15591380991
0.0,-27.28055763244629,1773457216.3638873,11999232.0,,27.28055763244629,0.0,5.3330350056057796e-05,0.0,384.841466332,11999232.0,0.0,952.935546875,952.935546875,0.0,0.5727419853210449,0.0,0.998046875,-79.53716278076172,0.0,49401.93407233963
0.0,-27.82221794128418,1773457222.207491,12253184.0,,27.82221794128418,0.0,5.018306183046661e-05,0.0,390.694589971,12253184.0,0.0,953.4453125,953.4453125,0.0,0.47161436080932617,0.0,1.0,-81.1367416381836,0.0,49562.3288352201
0.0,-26.708969116210938,1773457242.841951,12507136.0,"{'path': 'media/html/render_12507136_497794fcceeb6eea3515.html', 'size': 907229, '_type': 'html-file', 'sha256': '497794fcceeb6eea3515249595ef25c802d5e8bf022da5f3f4877a45a2d3f518'}",26.708969116210938,0.0,0.00011034214548999444,0.0,405.475254202,12507136.0,0.0,949.9501953125,949.9501953125,0.0,0.3866242468357086,0.0,1.0,-84.12982177734375,0.0,49489.74242092528
0.0,-26.452747344970703,1773457243.006337,12761088.0,,26.452747344970703,0.0,3.958168963436037e-05,0.0,411.480521083,12761088.0,0.0,957.2626953125,957.2626953125,0.0,0.3318386375904083,0.0,1.0,-85.7509994506836,0.0,49641.163714137685
0.0,-27.619571685791016,1773457248.8467112,13015040.0,,27.619571685791016,0.0,2.4368309823330492e-05,0.0,417.326207025,13015040.0,0.0,963.669921875,963.669921875,0.0,0.2625734508037567,0.0,1.0,-87.50890350341797,0.0,49651.451734646595
0.0,-26.538043975830078,1773457254.6923084,13268992.0,,26.538043975830078,0.0,9.31613685679622e-05,0.0,423.166113591,13268992.0,0.0,956.865234375,956.865234375,0.0,0.21273787319660187,0.0,0.9931640625,-89.09686279296875,0.0,49537.60746769911
0.0,-27.428895950317383,1773457260.5323122,13522944.0,,27.428895950317383,0.0,2.063692045339849e-05,0.0,429.018257667,13522944.0,0.0,955.125,955.125,0.0,0.18411517143249512,0.0,1.0,-89.31419372558594,0.0,49601.73573905477
0.0,-25.246082305908203,1773457281.4077973,13776896.0,"{'path': 'media/html/render_13776896_ad6f2643d45f8dff4bb2.html', 'size': 906149, '_type': 'html-file', 'sha256': 'ad6f2643d45f8dff4bb25470483abc277484c0852232ef2bb216ff4bcc5df186'}",25.246082305908203,0.0,2.5642995751695707e-05,0.0,444.04124387,13776896.0,0.0,964.0625,964.0625,0.0,0.15354657173156738,0.0,1.0,-90.56304931640625,0.0,49489.390611728486
0.0,-26.034828186035156,1773457281.5657887,14030848.0,,26.034828186035156,0.0,6.338243838399649e-05,0.0,450.057661677,14030848.0,0.0,966.892578125,966.892578125,0.0,0.13802801072597504,0.0,1.0,-91.38398742675781,0.0,49570.96234409945
0.0,-28.104694366455078,1773457287.4236796,14284800.0,,28.104694366455078,0.0,4.0160415665013716e-05,0.0,455.89462851,14284800.0,0.0,951.8046875,951.8046875,0.0,0.12262148410081863,0.0,1.0,-92.02757263183594,0.0,49475.13390210012
0.0,-28.535869598388672,1773457293.260639,14538752.0,,28.535869598388672,0.0,2.7018842956749722e-05,0.0,461.732264783,14538752.0,0.0,952.306640625,952.306640625,0.0,0.10565846413373947,0.0,1.0,-92.63489532470703,0.0,49629.76764130912
