eval/episode_success_easy,eval/episode_success,training/alpha_loss,_timestamp,_step,eval/episode_reward,training/actor_loss,training/critic_loss,eval/episode_reward_near,training/log_alpha,eval/episode_reward_survive,training/sps,eval/episode_dist,step,_runtime,eval/episode_reward_dist,render,eval/episode_reward_ctrl,training/entropy,eval/episode_success_any,eval/episode_success_hard
19.330078125,0.044921875,2.7815813888332208e-11,1773852314.6407244,45743104.0,0.044921875,-0.013533556833863258,0.00014622318849433213,0.0,0.0,0.0,32353.230661191763,241.2577362060547,45743104.0,3175.220771284,0.0,,0.0,0.0,0.005859375,0.0
15.380859375,0.01171875,2.8197048862477203e-11,1773852326.4469054,45997056.0,0.01171875,-0.013270006515085697,0.00016782261081971228,0.0,0.0,0.0,32387.020896136317,247.97598266601562,45997056.0,3187.023497859,0.0,,0.0,0.0,0.001953125,0.0
19.166015625,0.009765625,2.88454260477522e-11,1773852375.7160177,46251008.0,0.009765625,-0.01586086116731167,0.0001990754099097103,0.0,0.0,0.0,32388.32083169375,245.64398193359375,46251008.0,3224.489350365,0.0,"{'_type': 'html-file', 'sha256': '69891fea722afaa926c2583c64b89d0608b3cce81d68fb6e660c7e4f7d38c2c5', 'path': 'media/html/render_46251008_69891fea722afaa926c2.html', 'size': 4715469.0}",0.0,0.0,0.001953125,0.0
22.365234375,0.02734375,2.933716464204039e-11,1773852375.9796507,46504960.0,0.02734375,-0.018256597220897675,0.000215436055441387,0.0,0.0,0.0,32398.779260571835,233.133544921875,46504960.0,3236.608039748,0.0,,0.0,0.0,0.00390625,0.0
16.982421875,0.015625,2.9592318179227917e-11,1773852387.834128,46758912.0,0.015625,-0.016991417855024338,0.00018340573296882212,0.0,0.0,0.0,32211.778037639524,255.62477111816406,46758912.0,3248.417526332,0.0,,0.0,0.0,0.001953125,0.0
20.59375,0.013671875,2.9773156162704595e-11,1773852399.6434064,47012864.0,0.013671875,-0.015530025586485863,0.00017385721730533987,0.0,0.0,0.0,32353.965742248747,246.64349365234375,47012864.0,3260.223033288,0.0,,0.0,0.0,0.00390625,0.0
17.6640625,0.0,2.997965417583792e-11,1773852411.4491494,47266816.0,0.0,-0.015889069065451622,0.0001891755237011239,0.0,0.0,0.0,32360.425671471185,260.866943359375,47266816.0,3272.021731844,0.0,,0.0,0.0,0.0,0.0
19.294921875,0.0,3.02581709687999e-11,1773852463.32753,47520768.0,0.0,-0.01756340265274048,0.00021028571063652635,0.0,0.0,0.0,32423.069715396785,251.98577880859375,47520768.0,3312.100889649,0.0,"{'_type': 'html-file', 'sha256': 'cc4932d726bb109973e1097d3c44bf183d8f95ce8323cc20411151eacbb045e5', 'path': 'media/html/render_47520768_cc4932d726bb109973e1.html', 'size': 4722233.0}",0.0,0.0,0.0,0.0
21.470703125,0.021484375,3.0524669597520315e-11,1773852463.576971,47774720.0,0.021484375,-0.017426960170269012,0.00019591633463278413,0.0,0.0,0.0,32348.74031644158,254.1007080078125,47774720.0,3324.204042842,0.0,,0.0,0.0,0.00390625,0.0
19.021484375,0.01953125,3.076133445190088e-11,1773852475.4300618,48028672.0,0.01953125,-0.016941964626312256,0.00018721997912507504,0.0,0.0,0.0,32234.056249939855,251.51539611816406,48028672.0,3336.003844855,0.0,,0.0,0.0,0.00390625,0.0
20.5546875,0.01953125,3.099170919895755e-11,1773852487.2298696,48282624.0,0.01953125,-0.017074640840291977,0.00019836160936392844,0.0,0.0,0.0,32387.20209301561,253.8636932373047,48282624.0,3347.806722141,0.0,,0.0,0.0,0.001953125,0.0
18.23828125,0.001953125,3.1184867188560617e-11,1773852499.0327973,48536576.0,0.001953125,-0.01769084483385086,0.0002058163663605228,0.0,0.0,0.0,32385.071188441376,265.18475341796875,48536576.0,3359.593514657,0.0,,0.0,0.0,0.001953125,0.0
19.310546875,0.013671875,3.136388371238752e-11,1773852548.2687037,48790528.0,0.013671875,-0.01720896176993847,0.0001928511483129114,0.0,0.0,0.0,32437.85015801528,265.8357238769531,48790528.0,3397.042002864,0.0,"{'sha256': 'c2b444e0838ea9d55067d2672cb0a2f9f4010eff91d091e3f63749c395df39be', 'path': 'media/html/render_48790528_c2b444e0838ea9d55067.html', 'size': 4722653.0, '_type': 'html-file'}",0.0,0.0,0.001953125,0.0
19.0703125,0.0,3.152808222828263e-11,1773852548.482538,49044480.0,0.0,-0.017323503270745277,0.00018837170500773937,0.0,0.0,0.0,32363.302605077926,259.65948486328125,49044480.0,3409.09100121,0.0,,0.0,0.0,0.0,0.0
23.984375,0.015625,3.162181974603051e-11,1773852560.317112,49298432.0,0.015625,-0.017626212909817696,0.00019905457156710327,0.0,0.0,0.0,32279.63161761201,248.4363250732422,49298432.0,3420.875235078,0.0,,0.0,0.0,0.005859375,0.0
20.2421875,0.03515625,3.1675436579226e-11,1773852572.1014843,49552384.0,0.03515625,-0.017267266288399696,0.0001887593389255926,0.0,0.0,0.0,32457.305742402226,251.6437225341797,49552384.0,3432.673606986,0.0,,0.0,0.0,0.00390625,0.0
20.9765625,0.013671875,3.170606485691785e-11,1773852583.8998275,49806336.0,0.013671875,-0.01715085282921791,0.00019044677901547402,0.0,0.0,0.0,32415.25098130406,256.3409118652344,49806336.0,3444.446545033,0.0,,0.0,0.0,0.00390625,0.0
19.515625,0.00390625,3.1700836400361254e-11,1773852635.648773,50060288.0,0.00390625,-0.0160933006554842,0.00017274037236347795,0.0,0.0,0.0,32516.295191449404,255.51112365722656,50060288.0,3484.42207914,0.0,"{'_type': 'html-file', 'sha256': 'a90c544890c5754b9f5e0a57e3976ea25f96d955ab46cab3c9a1a322b48ed21c', 'path': 'media/html/render_50060288_a90c544890c5754b9f5e.html', 'size': 4725185.0}",0.0,0.0,0.001953125,0.0
22.0546875,0.0,3.170388604423202e-11,1773852635.9712112,50314240.0,0.0,-0.017072781920433044,0.00020037627837155014,0.0,0.0,0.0,32417.963035157183,257.27801513671875,50314240.0,3496.602577696,0.0,,0.0,0.0,0.0,0.0
18.25390625,0.001953125,3.170450013634252e-11,1773852647.8287299,50568192.0,0.001953125,-0.017278848215937614,0.0001941660448210314,0.0,0.0,0.0,32233.55778735985,255.87603759765625,50568192.0,3508.406179033,0.0,,0.0,0.0,0.001953125,0.0
20.634765625,0.0078125,3.170482279490905e-11,1773852659.6323988,50822144.0,0.0078125,-0.016382751986384392,0.00016082717047538608,0.0,0.0,0.0,32377.771716793686,262.4073181152344,50822144.0,3520.201997037,0.0,,0.0,0.0,0.001953125,0.0
22.29296875,0.00390625,3.1703587671794153e-11,1773852671.4281065,51076096.0,0.00390625,-0.014349990524351597,0.00015389469626825303,0.0,0.0,0.0,32417.551610376264,252.55807495117188,51076096.0,3520.932201703,0.0,,0.0,0.0,0.001953125,0.0
